iter	RMSE
9439	9246.925468
9440	9246.399598
9441	9245.671928
9442	9245.654679
9443	9245.180683
9444	9245.171736
9445	9245.141289
9446	9244.934162
9447	9244.132455
9448	9243.113512
9449	9242.105037
9450	9241.364944
9451	9240.819387
9452	9240.179178
9453	9239.437632
9454	9239.421916
9455	9239.410021
9456	9238.788093
9457	9238.1287
9458	9237.338832
9459	9236.530075
9460	9235.361093
9461	9234.762551
9462	9234.291122
9463	9233.919195
9464	9233.532551
9465	9232.86237
9466	9232.175843
9467	9231.379258
9468	9231.139424
9469	9231.125566
9470	9230.092523
9471	9229.383939
9472	9229.089886
9473	9228.821509
9474	9228.216823
9475	9227.813514
9476	9227.417734
9477	9226.629799
9478	9226.250525
9479	9226.130497
9480	9225.415685
9481	9224.756376
9482	9224.009769
9483	9223.498383
9484	9222.749575
9485	9222.396975
9486	9221.529429
9487	9221.062634
9488	9220.561504
9489	9219.841868
9490	9219.286512
9491	9218.753767
9492	9217.337104
9493	9216.673465
9494	9216.382952
9495	9215.67738
9496	9214.696127
9497	9214.544222
9498	9214.010417
9499	9213.28903
9500	9212.865261
9501	9212.098392
9502	9210.928036
9503	9209.993903
9504	9209.759931
9505	9209.751025
9506	9209.341404
9507	9208.683283
9508	9207.977217
9509	9207.171428
9510	9207.088807
9511	9206.603443
9512	9206.202801
9513	9205.623511
9514	9204.889566
9515	9204.45553
9516	9203.428504
9517	9202.912967
9518	9202.316
9519	9202.16891
9520	9201.387964
9521	9200.938687
9522	9200.92974
9523	9200.706336
9524	9200.693855
9525	9200.331794
9526	9199.662973
9527	9199.038663
9528	9198.460043
9529	9197.669183
9530	9197.219868
9531	9196.731321
9532	9195.99389
9533	9195.532756
9534	9194.592348
9535	9194.457746
9536	9194.002877
9537	9193.818212
9538	9193.335078
9539	9193.261336
9540	9193.130812
9541	9193.002633
9542	9192.881881
9543	9192.272946
9544	9191.437109
9545	9191.225224
9546	9190.645818
9547	9190.420432
9548	9190.156139
9549	9189.998086
9550	9189.529942
9551	9188.749684
9552	9188.63632
9553	9188.077221
9554	9187.646348
9555	9187.350291
9556	9187.328811
9557	9187.02863
9558	9186.433808
9559	9186.16703
9560	9185.005789
9561	9184.376416
9562	9184.285138
9563	9183.705057
9564	9183.319426
9565	9182.758605
9566	9182.349393
9567	9181.924817
9568	9181.297243
9569	9180.883962
9570	9180.071102
9571	9179.87349
9572	9179.428599
9573	9179.133342
9574	9178.001272
9575	9177.352336
9576	9176.538538
9577	9175.851775
9578	9175.628026
9579	9175.619653
9580	9175.157539
9581	9174.505588
9582	9173.731419
9583	9173.063997
9584	9172.254471
9585	9171.664982
9586	9170.645745
9587	9170.429286
9588	9169.611634
9589	9169.247182
9590	9168.615667
9591	9167.815872
9592	9167.163879
9593	9166.882911
9594	9166.628939
9595	9165.793176
9596	9164.894995
9597	9164.752999
9598	9164.0006
9599	9163.954976
9600	9163.758063
9601	9163.473495
9602	9163.253453
9603	9162.756752
9604	9162.046908
9605	9161.856411
9606	9161.156355
9607	9160.618601
9608	9160.088929
9609	9159.582198
9610	9159.14111
9611	9158.823731
9612	9158.697825
9613	9158.34985
9614	9157.948763
9615	9157.943268
9616	9157.70557
9617	9157.224156
9618	9156.673153
9619	9155.710358
9620	9155.014301
9621	9154.567021
9622	9153.647488
9623	9152.836103
9624	9151.973509
9625	9151.115586
9626	9151.105853
9627	9150.647943
9628	9150.635589
9629	9149.73105
9630	9148.828553
9631	9148.178736
9632	9147.412333
9633	9146.382106
9634	9145.509003
9635	9145.045769
9636	9144.104768
9637	9143.377202
9638	9143.251038
9639	9142.805518
9640	9142.327873
9641	9141.719753
9642	9141.061873
9643	9140.478331
9644	9139.526683
9645	9139.277057
9646	9138.440172
9647	9137.260902
9648	9136.831513
9649	9136.139526
9650	9135.461464
9651	9135.450668
9652	9134.491757
9653	9134.289485
9654	9133.488704
9655	9133.234447
9656	9132.956634
9657	9132.534671
9658	9132.256962
9659	9131.429143
9660	9130.830066
9661	9130.175204
9662	9129.911554
9663	9129.700972
9664	9129.410441
9665	9128.854889
9666	9127.54443
9667	9126.82764
9668	9125.926072
9669	9125.299007
9670	9125.151044
9671	9124.652662
9672	9124.33041
9673	9123.672705
9674	9123.64785
9675	9123.055639
9676	9122.692693
9677	9122.232436
9678	9121.904689
9679	9121.361066
9680	9120.246272
9681	9120.182333
9682	9119.71167
9683	9119.169213
9684	9118.521703
9685	9117.832299
9686	9117.335511
9687	9117.245625
9688	9116.789678
9689	9116.095971
9690	9115.079968
9691	9114.822175
9692	9114.030521
9693	9113.205094
9694	9112.772774
9695	9112.594224
9696	9112.414242
9697	9111.716165
9698	9111.43865
9699	9111.419151
9700	9110.750625
9701	9109.942272
9702	9109.205448
9703	9108.692967
9704	9108.109094
9705	9107.964205
9706	9107.842982
9707	9107.293234
9708	9106.691951
9709	9106.195497
9710	9105.498988
9711	9104.70276
9712	9104.423779
9713	9103.832055
9714	9103.248796
9715	9102.628744
9716	9102.0477
9717	9101.430969
9718	9100.609976
9719	9100.502608
9720	9099.871908
9721	9099.309913
9722	9099.294702
9723	9099.281185
9724	9099.146336
9725	9098.628971
9726	9098.618873
9727	9098.124337
9728	9097.400007
9729	9096.998052
9730	9096.767112
9731	9096.572708
9732	9096.189622
9733	9095.690142
9734	9095.3403
9735	9095.023651
9736	9093.741114
9737	9092.936567
9738	9091.455711
9739	9091.342755
9740	9091.254193
9741	9090.768046
9742	9090.270042
9743	9089.50968
9744	9088.745831
9745	9088.255173
9746	9087.742936
9747	9087.556793
9748	9087.031645
9749	9085.756894
9750	9085.061676
9751	9084.835162
9752	9083.767472
9753	9083.027234
9754	9082.346855
9755	9081.521962
9756	9080.856005
9757	9080.845587
9758	9079.635046
9759	9079.141924
9760	9079.129165
9761	9078.808774
9762	9078.780236
9763	9078.768178
9764	9078.495522
9765	9078.037108
9766	9077.647769
9767	9077.244073
9768	9076.777425
9769	9075.819628
9770	9075.359766
9771	9074.19637
9772	9073.561136
9773	9073.316599
9774	9072.335515
9775	9071.479063
9776	9071.093287
9777	9070.69501
9778	9069.722289
9779	9069.171002
9780	9068.62823
9781	9068.243473
9782	9068.033
9783	9067.650574
9784	9066.632437
9785	9066.143671
9786	9065.570027
9787	9065.503852
9788	9064.428675
9789	9063.771979
9790	9063.258805
9791	9062.904106
9792	9062.344469
9793	9060.929148
9794	9060.124413
9795	9060.04961
9796	9059.712304
9797	9059.699941
9798	9059.084573
9799	9058.907168
9800	9058.458986
9801	9057.787097
9802	9057.309497
9803	9056.75076
9804	9055.981195
9805	9055.113221
9806	9054.598336
9807	9053.766934
9808	9053.248628
9809	9052.881841
9810	9052.651434
9811	9052.641049
9812	9051.810821
9813	9051.527099
9814	9051.114894
9815	9050.535973
9816	9049.825975
9817	9049.588603
9818	9049.011345
9819	9048.998725
9820	9048.253358
9821	9047.604781
9822	9047.594604
9823	9047.58439
9824	9047.414467
9825	9047.060842
9826	9046.020754
9827	9045.887785
9828	9044.963996
9829	9044.728213
9830	9044.714203
9831	9043.777897
9832	9042.989954
9833	9042.981334
9834	9042.238082
9835	9041.625446
9836	9040.657201
9837	9039.823256
9838	9039.55942
9839	9039.546043
9840	9038.935733
9841	9038.346133
9842	9038.174528
9843	9037.623465
9844	9036.767134
9845	9036.532574
9846	9035.865061
9847	9034.998755
9848	9034.589557
9849	9034.134672
9850	9033.857216
9851	9033.406794
9852	9032.73904
9853	9032.121622
9854	9031.88355
9855	9031.160746
9856	9031.153275
9857	9030.369348
9858	9030.098575
9859	9028.838629
9860	9028.203805
9861	9027.781504
9862	9026.865022
9863	9026.20739
9864	9025.160192
9865	9025.141159
9866	9024.180643
9867	9023.227111
9868	9022.466548
9869	9021.682999
9870	9020.746586
9871	9020.61
9872	9020.516732
9873	9019.99487
9874	9019.795779
9875	9019.037347
9876	9018.520453
9877	9017.472299
9878	9016.674342
9879	9016.585582
9880	9016.571757
9881	9015.785568
9882	9014.6962
9883	9013.963955
9884	9013.187913
9885	9012.508661
9886	9012.172599
9887	9012.162112
9888	9011.489646
9889	9011.480173
9890	9011.465586
9891	9011.079445
9892	9011.071353
9893	9009.879418
9894	9008.674464
9895	9008.002035
9896	9007.99357
9897	9007.960723
9898	9007.394414
9899	9006.556424
9900	9006.416527
9901	9005.790581
9902	9005.388814
9903	9005.269194
9904	9004.837855
9905	9004.605031
9906	9004.595137
9907	9004.587449
9908	9003.817052
9909	9003.703585
9910	9003.215393
9911	9002.321592
9912	9002.044142
9913	9001.376009
9914	9000.512508
9915	8999.974931
9916	8999.555906
9917	8999.543087
9918	8998.831316
9919	8998.274545
9920	8997.818243
9921	8996.957187
9922	8995.943547
9923	8995.354827
9924	8995.065197
9925	8994.476344
9926	8994.292371
9927	8993.835809
9928	8993.278356
9929	8992.843846
9930	8992.586691
9931	8991.942797
9932	8990.889505
9933	8990.143984
9934	8989.672833
9935	8988.556174
9936	8987.831198
9937	8987.305864
9938	8986.770594
9939	8986.451695
9940	8986.013828
9941	8984.783904
9942	8984.773984
9943	8984.248021
9944	8983.958438
9945	8982.819128
9946	8982.661578
9947	8981.705199
9948	8981.69754
9949	8980.808305
9950	8980.212772
9951	8979.551548
9952	8979.014857
9953	8978.818594
9954	8978.265774
9955	8977.893981
9956	8977.619401
9957	8977.23213
9958	8977.223849
9959	8976.934746
9960	8976.17642
9961	8975.981119
9962	8975.00473
9963	8974.506205
9964	8973.9153
9965	8973.455079
9966	8973.275407
9967	8973.2646
9968	8972.945397
9969	8972.66063
9970	8972.127656
9971	8972.008192
9972	8971.429488
9973	8970.773342
9974	8970.183346
9975	8969.830475
9976	8969.818734
9977	8969.499952
9978	8969.175
9979	8969.043764
9980	8968.664871
9981	8967.684613
9982	8967.299911
9983	8966.621781
9984	8965.79415
9985	8965.302675
9986	8964.756906
9987	8964.270545
9988	8963.816492
9989	8963.552079
9990	8963.541026
9991	8963.221111
9992	8963.210446
9993	8963.023214
9994	8962.391212
9995	8962.023321
9996	8961.222596
9997	8960.549867
9998	8960.534569
